member,FUN_fracfixers,KCN,a_fix,crit_dayl,d_max,fff,froot_leaf,fstor2tran,grperc,jmaxb0,jmaxb1,kcha,kmax,krmax,leaf_long,leafcn,lmr_intercept_atkin,lmrha,lmrhd,medlynintercept,medlynslope,nstem,psi50,q10_mr,slatop,soilpsi_off,stem_leaf,sucsat_sf,theta_cj,tpu25ratio,tpuse_sf,wc2wjb0
LHC0125,0.5084758120949546,0.35729722942727105,0.08711916888441414,0.16734693002930326,0.863068775896006,0.6909038650547739,0.6285221795878497,0.4748721698990448,0.72145994434766,0.7886899847194236,0.39842639323784124,0.9604041938278507,0.5334586667133878,0.9368885644242774,0.6996632666940088,0.8228115625585133,0.9284267881086495,0.5909737196102127,0.580446757185318,0.689641968541671,0.7327970237837675,0.7189712709861615,0.25121444646813584,0.2957891722637726,0.670167018711777,0.6302088097885855,0.541556555087362,0.2561383772352517,0.924530623733711,0.19407633504366265,0.3201430062684301,0.32566803461845245
LHC0126,0.7916562461227727,0.38479192966327547,0.39148077959347005,0.23151404427186648,0.7396923392568839,0.32771622306311377,0.5185056786168465,0.46921632533122387,0.7849934850494861,0.07690776039599805,0.5220390014481993,0.6027257038666994,0.636192023955572,0.9282643047268789,0.22227084262135646,0.6418553020915682,0.5002472848697649,0.2380586138982826,0.7605072520242224,0.5182518636776468,0.5574865695777068,0.8157155607233341,0.723565510425877,0.34597413327169935,0.968653542641017,0.3882596394305715,0.643994434118154,0.421471735618468,0.3581601220768191,0.9147312598166427,0.4925243167908359,0.6182437265702558
LHC0127,0.07639245955457538,0.7042593896738514,0.15015314392145715,0.8942856984646218,0.30088203700745875,0.2426950169752214,0.18663975661115426,0.5454041610183401,0.5300119598632306,0.9874757288296784,0.25037444284124594,0.6526245947443503,0.06840313364180595,0.2943856466869297,0.31136500036851783,0.16956079311900443,0.1211247196484109,0.9299436149062059,0.3876527260525085,0.19514787338788153,0.06329904243514697,0.725493709444396,0.7048368542904592,0.9858440741786348,0.2413166764237759,0.5413546962899581,0.5124255797064642,0.7188976777297312,0.7286364005118128,0.07053609462242827,0.6592507148968276,0.4864214847630803
LHC0128,0.7102763506302076,0.752849333038877,0.22647802722216304,0.7788608722813763,0.09891479685960812,0.5571495399768652,0.7531591267902717,0.5500155341654541,0.5101949194425835,0.9435184613719209,0.27871899567082487,0.5363666385762323,0.39413059526447786,0.26093003527118935,0.05319599549707149,0.8604075455802545,0.33549392127508243,0.35584913850979266,0.7986772274700694,0.9610316535949375,0.821864388259228,0.2103041511219671,0.3755564812568802,0.8468976808814624,0.8078144583454057,0.4105849273865908,0.8806120235250937,0.5445586354192933,0.3788876849390208,0.7538419912651749,0.1466168773445221,0.43328530181300223
LHC0129,0.41498243311076694,0.13905838646607777,0.8161960938980065,0.49962120929909004,0.6238128646129557,0.4439647493343157,0.4316085169354873,0.06755287036274032,0.284292583379622,0.903357896796206,0.11133347931095675,0.6975555573877,0.9795683712265553,0.8113236664001622,0.15625505100713977,0.6462555288069328,0.010250239079269153,0.5098053106917503,0.08443449052543145,0.1763356543595809,0.2321876238551443,0.17747217296643786,0.5289444848538624,0.2798485240024235,0.31681185607558393,0.7090015982801983,0.640616296233852,0.6305282695092371,0.07129856638607777,0.2281635538616031,0.7416333096194606,0.980442259445434
LHC0130,0.6584908429186453,0.16673269311517508,0.8367835769443471,0.5223845127375701,0.5395719488520001,0.5105802699246689,0.6450280450181507,0.3915550255022144,0.5124072059642808,0.3071408007484234,0.5128255717834634,0.31909923399992174,0.7396676622732244,0.01985316848787427,0.24461135510004828,0.7656539029742284,0.7247275783033076,0.5855297816181362,0.6020473818613568,0.4200689538144365,0.842548867630255,0.15536243214000506,0.6506992924442752,0.7271534098979986,0.29875715551567167,0.19190830736968362,0.6512816277295239,0.13303798656146215,0.5027233697104038,0.15703444970396474,0.374725865328486,0.7809560628940947
LHC0131,0.7872965136465172,0.3453974132601147,0.8199987739219169,0.3877292257343725,0.000806888244143761,0.2567945362897636,0.018457778688757087,0.7525715102905457,0.7032741373736628,0.5070890807959572,0.8532607609388151,0.0003209679600664188,0.09856082405826876,0.4005092208722439,0.19567366733403727,0.15474231863999321,0.5935463157200316,0.6070484926395118,0.4554722417445239,0.10075757449053796,0.9713560989354938,0.32776135284535735,0.8788670235268796,0.29659434327276357,0.5676669792715072,0.08416065767013729,0.030678899062615388,0.41869178983292843,0.8188816975376496,0.05881371687820702,0.5669857834477047,0.7975695526716293
LHC0132,0.9402358448261215,0.8489394357499909,0.2801448965756687,0.19975276034517087,0.49631061289538025,0.8211837920611226,0.9509328397971097,0.9716209794478359,0.34114018772863397,0.2828391666951494,0.7303613517639362,0.7719457115151034,0.36857129094935664,0.12320625076938889,0.9702513922865714,0.32719030196851645,0.45556099243919285,0.3859284015251395,0.11492750124675424,0.46556921712473787,0.35248982459396905,0.3245662739578667,0.03642737718610995,0.7413221857088865,0.8287757615365522,0.016219193514940652,0.9789990787136615,0.5086268146930755,0.6863226792366547,0.8124994354528977,0.6382123028456758,0.7267996937023812
LHC0133,0.20812413565946283,0.07480499109903854,0.699722222659276,0.6402339100499311,0.36847992170100774,0.7733501219419356,0.8596590803765046,0.6291763430419031,0.26596380673819964,0.2842961232200411,0.34234461060881993,0.7336299622216347,0.228579685805919,0.5212184512541959,0.8312196831611826,0.6599429964876736,0.6777861926740489,0.5472480898676416,0.6847826877441701,0.7221658699506354,0.1796235354629668,0.0736203052196255,0.8260867903897019,0.25191184564264857,0.354151056144848,0.56089706229084,0.7027713674213641,0.4887198436311305,0.7733635857520326,0.5413194372895032,0.06096515033388961,0.9059988791360054
LHC0134,0.23470441265040912,0.5794492451092316,0.35714859444002833,0.2532885410807736,0.3555072153569556,0.19962455316364167,0.10451287045442748,0.8578207665051072,0.2140582409332277,0.801087340238996,0.1125067616077206,0.7341168907601049,0.2494335445806183,0.8423321792443584,0.8385954001575118,0.8677750267253959,0.000652713964840918,0.4557762883966398,0.9782042915648264,0.9385499268490394,0.6496995371281648,0.8759478492190269,0.16552124924790282,0.9275042773304432,0.5017037861909833,0.06368645583487391,0.6197984158123585,0.1304806084437912,0.28730325529143463,0.9733355374333024,0.6976436300593039,0.663778722343251
LHC0135,0.5927115996170609,0.4023724057763192,0.8714536055028897,0.7819436579394634,0.9731638334245961,0.27288905652147744,0.4349151912438844,0.8050660107625957,0.6325249885491233,0.2153868390773977,0.6183235627792063,0.3008988875846312,0.8953186964436514,0.04300610989053724,0.4276095693431252,0.9066251560466821,0.9442305251013118,0.7405665857730798,0.34543285369901433,0.48194153441240395,0.2667673269039916,0.4377475908846145,0.8990805100356578,0.4486843611653535,0.5370548092779595,0.9793927585315965,0.5565298080647383,0.4096646093535884,0.9271138274291262,0.21400582864333806,0.14379661822415707,0.11538729818832014
LHC0136,0.629298643543695,0.773946499279936,0.5794887801576262,0.6546991269529574,0.764220764393435,0.25333706665141964,0.26317382469486356,0.7487286224859296,0.3291023868387181,0.6567839578820595,0.8567813927568895,0.561938811003066,0.408289230323493,0.11453063716002834,0.605026455908641,0.7629221610199579,0.9645258739394521,0.9772213177185787,0.4728250003934739,0.8976392378085385,0.48312405411198023,0.29108842594050416,0.14441174767065726,0.4956446252333284,0.593146880523299,0.23266622724022332,0.42075962622045304,0.9433836815285597,0.9107885409682157,0.1988773424314937,0.5423646373206028,0.24810206440492527
LHC0137,0.6733127047599524,0.7299285246858187,0.4885685989214962,0.07528883056045502,0.4245022393641699,0.31732105907049646,0.36981245996238155,0.32630762199259794,0.8661823073990726,0.17793339932425387,0.2221785591205556,0.4591260832704984,0.29174071558126324,0.8710900161667655,0.45916892740183984,0.12909789459057425,0.4420860728799246,0.7292972011474408,0.9603160373750012,0.4665170443700713,0.3726416751736152,0.1246992295993676,0.011630806697584102,0.09914556748443223,0.9283720109278742,0.27231865265855404,0.12399074849404502,0.2874223792939062,0.40234625489269643,0.71981988617428,0.20144815825339582,0.7076476674466973
LHC0138,0.09127655929259945,0.06619249933417322,0.7532205671199405,0.3085034310162758,0.3524249475182643,0.7408410138550755,0.6182193824373284,0.08108279295483656,0.6037205986517638,0.6141357919923325,0.6377988668919258,0.3439178408162319,0.6946696585130154,0.7011930314286914,0.7681964032464244,0.2540642132111785,0.19686020067754426,0.40410080058733905,0.4091594923551203,0.3642056459276606,0.875562530893542,0.4885259741430617,0.7252692355681921,0.08162513544405983,0.8579906440917023,0.7652879264694145,0.31297762281963476,0.7425851022521502,0.19111422270620876,0.9186923519009855,0.751005584414965,0.5620858426606509
LHC0139,0.4417328454731547,0.45816128429970754,0.029369964733934294,0.12097540432954836,0.8056246813056139,0.6351560491106463,0.12125001665796514,0.04231884799227069,0.7688891046212266,0.7602100068177018,0.0182002413846469,0.17788269554398592,0.6172793442398995,0.20857510316237438,0.5528137753464578,0.851450281952796,0.6968610934395528,0.10461259617296208,0.7667127003462555,0.27583564633664653,0.8852498803240764,0.3149691332392699,0.42861090772460503,0.7259835186747995,0.05047831938239051,0.08355899157899867,0.7415622386038662,0.34755763616513374,0.3368738660558659,0.42325021650989125,0.05477711925792974,0.3212362202914852
LHC0140,0.9791994069068836,0.3246600125783613,0.43157829234187667,0.12799503246321456,0.3862875318885827,0.9432466127621866,0.8102975156672705,0.4423590648069498,0.046456117796523304,0.37097593206449037,0.8913340584235512,0.16020198013041378,0.3426133154009998,0.7374253979235309,0.14399650363257246,0.30785363190766635,0.08462340335795564,0.1543215089930029,0.5036543021657995,0.37976227582559857,0.08725211373269498,0.48336730282356455,0.8550762115665482,0.42271211519759894,0.23587130970197176,0.8565857768042591,0.33100646583722676,0.15016845003971946,0.833355807903102,0.5969434651930358,0.39250520310283193,0.9925566086474724
LHC0141,0.9425786723529098,0.6025836871807135,0.5413571508154655,0.6495382178283207,0.9675551156165028,0.765628718345985,0.42346828578323314,0.891882047591309,0.6235389871517916,0.4056711681417198,0.5733392107114238,0.9543099836840356,0.8152907087315995,0.651575303149799,0.535985310826672,0.108273660821379,0.044233376632429364,0.029795126951786082,0.03138201367910359,0.2621520989457916,0.6264766204981425,0.02721957221896759,0.5812683285272044,0.4571819931103883,0.48836728993998973,0.31875204757531994,0.7870045579293564,0.5597223089050063,0.7677316265335322,0.007200935022207979,0.1312782131828953,0.6466659174212986
LHC0142,0.17689381191121248,0.39829977871930305,0.9452244199996227,0.29593026509158693,0.002033912775821801,0.9083866096833826,0.1532765693073071,0.09469692527410675,0.2496601471653829,0.6182052185506679,0.034930103950133996,0.3234085466404246,0.6685792557524469,0.4537714161249577,0.9386037436992344,0.06836331800601567,0.8220281584411351,0.2707186352745733,0.21398482777254293,0.7880696196038914,0.6055267396742477,0.35911701904780574,0.977201505528237,0.6096664389373008,0.22741522854688842,0.07168132587847113,0.09794953907242425,0.03564963786544213,0.8838455863714233,0.7648089123039984,0.8175346628302497,0.958131958106066
LHC0143,0.38728335335934305,0.28164214304445,0.7968364064723091,0.5472924625297333,0.43182110955081554,0.18124898278446222,0.08761732850041369,0.7219694877553702,0.9909690376448049,0.20764679118259394,0.4519460321301972,0.7626388821828737,0.236523420305014,0.6706687151685167,0.589424955766229,0.45556588568940853,0.09072753673345596,0.3484212345376946,0.06631933676975199,0.9454301397192916,0.9785551457016111,0.8001351701108186,0.8303766926328351,0.48838016692481867,0.9489281854393679,0.7793777926186277,0.04805666613922433,0.482655616560239,0.7220161990492872,0.5774201035437141,0.9555797211459373,0.28798034770832237
LHC0144,0.8483346881687626,0.04338280584362227,0.6618965998561784,0.6677289256958503,0.2919135817380908,0.813508218041727,0.46857890850508666,0.43575068489053065,0.1582666846549205,0.360077826373268,0.19240773643203152,0.4087400578013315,0.9765645226537314,0.6295302794106148,0.9653723470999362,0.2773939140230193,0.07929886425283685,0.7704109134397323,0.8505991776342188,0.13793694737569945,0.7300694106368559,0.8339118669031704,0.266134387241404,0.3037512011313947,0.018083395840686575,0.39008833338219034,0.2980654133608764,0.5036900281686014,0.10406448889832652,0.7974799754585421,0.24833121619671208,0.5735374215334866
LHC0145,0.0011491544964432857,0.7185437997588492,0.5386713186736327,0.45437636501184514,0.577871014450892,0.9540532234812784,0.5769584329915588,0.22995835553766605,0.33912068711691906,0.20111997109868687,0.01205653579216342,0.5294041702748088,0.4611841377627968,0.29072508619799026,0.4339406432847896,0.4198923880459099,0.3660039272583627,0.7581379269298398,0.9949300291688812,0.03217550277414979,0.7422060633671222,0.2820080047461166,0.7813476997560728,0.4986042819558076,0.21860799133150952,0.9931775744575456,0.8426064442580882,0.39782657927522497,0.7010923043850197,0.9494699555738636,0.39481252836206115,0.8174841533701226
LHC0146,0.17056243626165954,0.869227651647619,0.4415684840027366,0.11377243357322711,0.31579967055614866,0.20415050290014086,0.9922389207925996,0.7705374634014089,0.9386415431484791,0.3471745221902788,0.8124754413697403,0.19268011990851364,0.2414000435312913,0.790569217492801,0.7385416435023504,0.4601807733199996,0.44080551391717887,0.8545733691050633,0.08060871154338668,0.2952343437218979,0.9344763473402987,0.35691400957967223,0.05966781187633553,0.13169033931890736,0.4072208669853613,0.15915013389517832,0.8650351811047639,0.8050952784433357,0.5008391251311097,0.2262676390977634,0.8895856026348187,0.9986127107280354
LHC0147,0.8848867963180647,0.11579937644743524,0.7849110205188361,0.457584562717034,0.36506588304915955,0.6032409630118566,0.20329461391144418,0.513386201293868,0.528063251154285,0.8885287628432205,0.48355556927400084,0.08516402170582808,0.20550873906741715,0.9956985038048757,0.4676819340496152,0.2911359931318432,0.5176444197425702,0.5353935503306355,0.04327484425808089,0.37665272332932415,0.8795806547271147,0.8174920929365987,0.0971995875763616,0.4734696219554111,0.9916689140984836,0.3809487238725799,0.48569879345210926,0.5363718473935543,0.1863997487950674,0.049188113430673766,0.4634772606541001,0.33129656583529393
LHC0148,0.017285574993498923,0.29211538751784544,0.6651392434943316,0.2673408710049425,0.29742459913007946,0.9727378330258727,0.2764957108672245,0.594196347643702,0.9787571929319804,0.46083480992473136,0.4145606485285509,0.03356828723184287,0.6203348504803116,0.22172089613286627,0.4435652535248388,0.4496145907358721,0.0021128790241698265,0.6254307408030261,0.8301447822797603,0.8069902021518546,0.45123925095895645,0.7982285770052194,0.11777984270278524,0.021746767726948765,0.5992562803570375,0.6675397449530063,0.011496982061577697,0.11646128288363795,0.11427745952408704,0.5251564387498486,0.43074411046317135,0.41285059283779235
LHC0149,0.2102561440330736,0.3864624221806194,0.6130862761019109,0.7211773317235357,0.07774194915137853,0.3934370506789713,0.5979460017532099,0.27375926554100083,0.477896842903101,0.7643103209246406,0.574306951610105,0.46221245026221663,0.11304067363999541,0.9885602575071554,0.9442780780332112,0.8475599162647849,0.3806950341555851,0.5778392029467923,0.23279960921666723,0.11619680018300182,0.05495442430539586,0.7852447054944812,0.772988948992518,0.8305805211999218,0.43640562136192595,0.8027873869093848,0.20943057901280984,0.5100057744115809,0.0289285042509233,0.5670766033833131,0.3397376827829387,0.6150776832718685
LHC0150,0.8039038144271817,0.8668876156990459,0.13708699294929924,0.4519305132627577,0.22070725346526054,0.11841031687661296,0.012072602781520987,0.6724788646891854,0.16979708096358098,0.3281468734813054,0.4489827553043836,0.2612948865982241,0.07152035241175188,0.7391584968887748,0.880840107872648,0.603234624846565,0.9637638158450409,0.7932238253109839,0.18099879254638016,0.5078524656210808,0.927849841130898,0.7751538701099089,0.4446414247939297,0.13274373318647015,0.6328508803060284,0.41853204304194214,0.47758420393283596,0.127152798692789,0.6509344940997328,0.8671567117568685,0.2860963922507581,0.10329857923221131
LHC0151,0.831060402752465,0.45165574051907204,0.2324520317709214,0.9124469719418049,0.034933783226276646,0.44563113575914387,0.8602579019962278,0.7266029511746426,0.6113189464474431,0.9125424426204419,0.6427143431979345,0.010006258394746207,0.9290897120283659,0.2287803398822866,0.03627623901608092,0.4455231476694891,0.638087146446,0.37276779566573703,0.055485394493390364,0.04876943928880252,0.5068047689737707,0.9928547583125532,0.24125756559328562,0.7880882367887999,0.42956274671547784,0.8701605320015783,0.7707481466826838,0.6463229410885558,0.784788062251647,0.9821487157991622,0.582961143641173,0.22992146038040676
LHC0152,0.17259166377011873,0.0003146650036462682,0.5809833477129863,0.3372473847104509,0.5863531532776174,0.49328787213808667,0.5446222089327861,0.7177282804632782,0.42095439909429516,0.8354023939586716,0.9470204966087721,0.20705563739753396,0.8751143270049411,0.9906933888441838,0.7590015967012297,0.1519055795355928,0.8312163118827613,0.8290650253733796,0.5575744196729886,0.9533909309449449,0.552450668077284,0.19484010175191704,0.6081607445148057,0.9417652008984109,0.8209549371275575,0.4085056508054439,0.04575653613250104,0.12449353131353767,0.8792969002114629,0.9564750184768375,0.9510527827761288,0.37934027897999306
LHC0153,0.4396231873042523,0.3217333962608778,0.10364315759938054,0.596513616131471,0.9141188054318548,0.669007801100765,0.41213553064045605,0.7853927259270651,0.15570392946917566,0.7090615283271029,0.005447315433206106,0.223083444243977,0.0005715106770654644,0.9014545764406087,0.6844371944885472,0.8070445889288225,0.6814983712270968,0.548551621381968,0.5090571421842047,0.5338037652433434,0.6464413743099746,0.9300913221443702,0.46999413545508123,0.5704971889015801,0.8343791836266224,0.9915045936614353,0.11995515639172398,0.47181279280320576,0.9328827820811376,0.26954529063133353,0.2951604044995019,0.5940626370151671
LHC0154,0.9514363038762328,0.7772778597029713,0.3807103048526765,0.9042071062503468,0.15598596127896736,0.23059101576586372,0.1258240857578552,0.17899003293104498,0.6914395715460802,0.2756731988330069,0.25388913496365,0.23374071191462514,0.5044519024285782,0.5228211489301363,0.06709418545771172,0.17073530530708883,0.7999684249961287,0.7271617325460497,0.7236595992657616,0.06090729275618236,0.9195868650016906,0.37031366784652175,0.018873996538243926,0.33283063855104095,0.46096347329419,0.6048748624470305,0.09332354138469702,0.9039545120962356,0.6695941957943133,0.5705726718296973,0.12755165260095794,0.3555728824635247
LHC0155,0.5560311014034248,0.3926767497843399,0.573441831180945,0.9247967164427512,0.7195513799109953,0.03205610495494539,0.5531373704470712,0.5018326366678434,0.6623142569801219,0.1796069354945885,0.47783785313346094,0.9722151437677697,0.16570515093846236,0.5889648408846041,0.7171342077603697,0.11960695189036355,0.3195893564719733,0.012846519427497228,0.2635494975176095,0.4275494528832542,0.22795120310429848,0.26205314473620717,0.7711575826450697,0.8895985053929297,0.5416437556079706,0.4271495054004689,0.4408175975581938,0.05269316809391803,0.7334310224404395,0.8072961268945839,0.5479206133174829,0.43449071847436654
LHC0156,0.0206035222411336,0.757773317542555,0.9956744978148753,0.06936067345758146,0.029766897038340935,0.7595302544003039,0.5294088818652964,0.7806180163365317,0.572277126209619,0.43152532782505904,0.5202075366900197,0.42293002608801683,0.8476040579660645,0.23125780123312006,0.7635009079990567,0.7731450105281995,0.06644125022671184,0.8790993899536761,0.5658305193639871,0.495764798712586,0.2954886418710096,0.5088672613434753,0.44969305488688915,0.21901721908683722,0.04144432176906186,0.37918776734683945,0.16452860015522205,0.30250269090854875,0.9985689129959413,0.834570868771274,0.3688571645291284,0.996704107605171
LHC0157,0.9598082788551034,0.8614033252538892,0.46339609915760455,0.936736922901304,0.9764409096473596,0.46895207378035303,0.516772818099371,0.8760658965137577,0.12823440426271632,0.32429027471908956,0.7327605288915866,0.5945481211650633,0.4955048490684588,0.3532750923378868,0.884923224731095,0.42686380336905755,0.9842644225981664,0.07311718111856516,0.10848244882768893,0.08277704819743231,0.3806423561253844,0.42534113593967127,0.0475933563630788,0.6035890815042357,0.9741757855522063,0.1789055577196849,0.6923894417797656,0.0882430518997916,0.5712603013231268,0.14623411847533976,0.6251350914431351,0.024035375807537493
LHC0158,0.19579211177522274,0.46898758120553774,0.011191645154083992,0.5022670684530994,0.664248628305131,0.0829650366339327,0.8665608826844474,0.9124262509293675,0.8808035102004831,0.8124375323833092,0.23863204674639515,0.5190421155253697,0.8637653081628179,0.8295142375712202,0.7245553204990712,0.40907179523318343,0.9668553623276086,0.6035778517557929,0.14669645822285138,0.6361280747796815,0.5722680040072687,0.2466365254210854,0.39447950464318815,0.1671841973367299,0.6208285803760949,0.13119798113763426,0.4580745275764157,0.14670510350907046,0.13867675687025796,0.6198910842858572,0.3908748462335269,0.9216275467661057
LHC0159,0.0342136767056467,0.5103419548706064,0.9099594688477238,0.17488805005522,0.6082653000175565,0.2842641390896047,0.32244835640589753,0.15807364900833187,0.053106464294379464,0.5997348566264807,0.6012920968170032,0.9430812166874138,0.15244919711202073,0.1304479549972557,0.639695665918603,0.36430525214005544,0.1014421937629744,0.4441871156178768,0.4387046844866271,0.6082741657734543,0.4245227851368421,0.1908236017246171,0.9166394035399662,0.7619874619238904,0.5699310299443856,0.7395674734606149,0.4864367278103693,0.4863254103194097,0.7988037737392196,0.9922420931594651,0.9388127378415085,0.46697233481165296
LHC0160,0.1900432915429544,0.8849978966951182,0.32382680860808816,0.2843408789772881,0.3352973251275606,0.8995395777960524,0.34095686996590574,0.5887075527766813,0.08194059904734319,0.7807837412198987,0.8056432024229939,0.9852850144463949,0.6566992552529837,0.8562819179810939,0.9497734032067106,0.47308988079018754,0.2911299541439646,0.15222527920029855,0.8345669870828328,0.09001010954008,0.6387760407856652,0.994106260674311,0.09274174262587069,0.28053132289780836,0.45552379246671454,0.022023538054811147,0.9156055876321415,0.7806180551231782,0.6425064771353334,0.8429754975503854,0.5409272839260295,0.33744994768676456
LHC0161,0.14896061068458272,0.020154689795842156,0.6115679477146144,0.25060430548539175,0.7624271897001715,0.024031786754487933,0.45982296254358385,0.33240960053338237,0.8006087769468322,0.0014342975375179635,0.2081746757093261,0.4106383088284731,0.2786532606145279,0.023307811185909355,0.5944394972126451,0.7664759753531504,0.6016249899917498,0.9951963234134942,0.3979032342495131,0.9821807871510444,0.8597178708059784,0.05196226618639076,0.12482139401614811,0.5359771243589205,0.13465218601077397,0.3022021834227499,0.9686996323984679,0.4581100245384181,0.7108292958918829,0.7435618603130159,0.6502588749318479,0.7891276717985378
LHC0162,0.9714126316408019,0.5420581826414012,0.849018744410536,0.6333878960700384,0.8547281377125748,0.5693892143561734,0.4561501935587611,0.8000348838787278,0.5392803751235374,0.7735489318189537,0.44164680961421604,0.9668491047556745,0.5270464916719337,0.49917790763552194,0.15480737178163623,0.8531051834680256,0.05884030161787673,0.3077470131516742,0.627504007151443,0.08950926025139588,0.39363194597279644,0.7410489327104963,0.5725086282565982,0.7509918446121628,0.1625392227870316,0.24455736674575898,0.7536266440069355,0.3874323244488549,0.8477749037611706,0.23927518739250114,0.8796668213241706,0.49797139208840474
LHC0163,0.16757649797548924,0.7808693213672038,0.6890750026487089,0.005179401238047907,0.19323637752887457,0.3473615372569186,0.21112914280123823,0.4319092167761304,0.9037458897469939,0.5091508281946385,0.7596833282404533,0.6202732758353847,0.8421203548450762,0.47442788502241906,0.6694782017296449,0.17788652715503686,0.4832396164728494,0.26635439773345804,0.7486351281480628,0.74869697235667,0.2908787777011261,0.12137451578352262,0.17082593619391453,0.9547561519698893,0.6389279423748886,0.6917323372919855,0.7644787838246577,0.8945222730717707,0.04511876603508584,0.36905703573377896,0.49969061183541313,0.7826226373718682
LHC0164,0.26865838570958017,0.7591916095611714,0.9552067225957063,0.5788577960447939,0.2649634021966064,0.46099867835782393,0.5913397468496288,0.8957511330473771,0.6953641625736879,0.26474886352306704,0.21568452604838348,0.7698138898985494,0.08232640322013308,0.46904709490665897,0.510366488559834,0.27146721195710244,0.1795024731233947,0.8416076042393585,0.5231679087045479,0.5518093337844914,0.2604855727183978,0.9405329813109229,0.682139029086944,0.7557151852281451,0.8814971249337161,0.5676595731652733,0.3754906517165983,0.14395481061112747,0.25391363045748433,0.04292780987923686,0.07661336722365733,0.24774200570409316
LHC0165,0.8807446410721497,0.5216109119195043,0.7476786904769582,0.3390645496442568,0.2893097397653492,0.4701411440635693,0.852937260483085,0.2749534408751377,0.879790493472479,0.7394420698970241,0.3494772265018943,0.9326162547839527,0.13391830957529247,0.49645999244856825,0.982128460680904,0.9260936322733389,0.47690382966108175,0.5162182724789548,0.9426573210713101,0.19380297525362963,0.07121992931870506,0.18440911442371632,0.5657744425136151,0.11954089850822948,0.21159785075368587,0.7777399826150915,0.5837692935985014,0.5007252869209646,0.9773824974486474,0.6672241386131534,0.27089483577023504,0.8915138859172914
LHC0166,0.18769167756908695,0.843084325503527,0.20608678074013229,0.7103657845395095,0.5117759313952654,0.07242043431737574,0.9885000325691569,0.663332877583006,0.46941672953075747,0.9981594979685814,0.8236778652818304,0.3155511219076366,0.22653279185063732,0.878096252142229,0.8739579009518372,0.26039175584456,0.5949314802894669,0.22069822063530647,0.005414903869762287,0.3864740129633677,0.006697094657057981,0.36045163620065196,0.9902067675914527,0.5426431606205626,0.8634504465594187,0.657869540171561,0.5229441918448896,0.04983843927967047,0.7691735296291703,0.30392307900442694,0.010403526152699467,0.7717260277880136
LHC0167,0.9398391703553278,0.49682913371272863,0.9221891546428571,0.057117491867380826,0.3504263420268324,0.7861678950352294,0.7995040165050029,0.9662052675504623,0.6682659690257355,0.3693467886475165,0.5798485071202346,0.8876790071220438,0.26533007402023645,0.46796570561433576,0.8533902833093819,0.8650291576429706,0.8759920160775654,0.6923416635134548,0.6332670951884789,0.4417259000660703,0.21390873658390938,0.39185070127620675,0.920210233654372,0.5087770415180296,0.36321329681535564,0.8414741487842068,0.22756472905121264,0.5646733816701792,0.44253451714141706,0.12152819991258591,0.35150513592613536,0.7842722082404602
LHC0168,0.7953339742989866,0.5467430335261975,0.8099716218719256,0.355525167313162,0.16679443285727666,0.30495387888106973,0.5668766734071321,0.071165036038505,0.0021117591787812016,0.17189156380471404,0.4728312248049969,0.6708304798205585,0.7471676757083988,0.5907543795706767,0.68602049229445,0.20903686516522832,0.6219341034706724,0.04140334812852295,0.036158903550435655,0.015653444652387966,0.021639054285700093,0.9795646048915618,0.027394115601015758,0.06459013990242159,0.8899636423548167,0.3261503561211527,0.5279186134176135,0.9114111115260374,0.8570575387664258,0.407237587799566,0.4516340088116314,0.9313453724946753
LHC0169,0.2132726648447541,0.72373489368535,0.3550688480531187,0.9471401138008749,0.27661407832620283,0.854561088504343,0.7238400994698395,0.6668839336000036,0.6543923991169694,0.03995698039109186,0.1507195588293674,0.7720386028580691,0.6878759354419195,0.14494276379380205,0.9568016042077001,0.4173938721122117,0.007264504597365962,0.848875597465627,0.5191261447867651,0.29629533865975805,0.3412210326320321,0.23983142206575905,0.13334992166029289,0.4748182558041636,0.3960657653597581,0.6175449537911711,0.7118037029608193,0.24912155164521071,0.6326335920721673,0.9002792952812805,0.9871217085441368,0.5220102094156236
LHC0170,0.2469983988511,0.4718829117908705,0.6428290617679437,0.34799777678617144,0.3404740514749481,0.3776198032323141,0.21631037700535113,0.6816302046094972,0.49302979287370885,0.2089430098306718,0.9771737364791943,0.31743839512195926,0.30943699191812846,0.35961451324828186,0.9905486270394165,0.0025663732571459016,0.027253839426698255,0.19001292663904415,0.5553206588578893,0.8782608561261563,0.8299346381667309,0.5382551638197473,0.8368071532374559,0.07327814391385862,0.8998816320392068,0.5529903941124499,0.223047024729252,0.9098283015114436,0.5086930973991745,0.8405509502659709,0.47427444650250006,0.1331397396417693
LHC0171,0.6686927596866857,0.6759658524000394,0.23195622020032744,0.22474740627471754,0.5698255387272138,0.1414629026286106,0.29421529023554854,0.34927053138840586,0.731434012964475,0.24741496578223937,0.4945974220256362,0.7147942533552921,0.7751990072730576,0.7130309915865648,0.07169974203631707,0.883837426647778,0.7152717951838439,0.26344005518661845,0.3469113729203659,0.12458074363621964,0.4480872172821113,0.43374657879374723,0.421406697006412,0.06986195609875687,0.19599694404785223,0.23042944308386235,0.6993427678213452,0.6623351993318835,0.2753520740236842,0.657004608345893,0.9973867996380772,0.2424173909654814
